nohup: ignoring input
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5b2u4osk
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_193526-5b2u4osk
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run adam
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/5b2u4osk
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
[adam] Epoch 1/200 - Loss: 1.3929, Val Acc: 19.07%, Head: 23.84%, Med: 0.00%, Tail: 0.00%
wandb: val/head_acc ▂▁▃▂▁▄▃▅▅▇▆▇▇▇▇█▇█▇▇█▇▇███▇█████▇█▇▇████
wandb:     val/loss ▅▄▃▃▃▂▃▁▂▁▂▁▁▁▁▂▂▂▃▂▂▃▃▃▄▄▄▅▆▇▇▇▇▇▇█████
wandb:  val/med_acc ▁▁▁▁▁▁▁▁▁▂▄▃▅▆▅▇██▆▆▅▇▇▅▇▆▆▇▆▅▅▅▅▆▆▆▆▆▆▆
wandb: val/tail_acc ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb:        epoch 200
wandb:    train/acc 99.91939
wandb:   train/loss 0.00624
wandb:      val/acc 48.47
wandb: val/head_acc 56.9875
wandb:     val/loss 3.84361
wandb:  val/med_acc 14.4
wandb: val/tail_acc 0
wandb: 
wandb: 🚀 View run adam at: https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/5b2u4osk
wandb: ⭐️ View project at: https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260910_193526-5b2u4osk/logs
[adam] Epoch 200/200 - Loss: 0.0062, Val Acc: 48.47%, Head: 56.99%, Med: 14.40%, Tail: 0.00%
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run uteo1vdn
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_194529-uteo1vdn
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run kfac_always_on
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/uteo1vdn
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
<sys>:0: UserWarning: Full backward hook is firing when gradients are computed with respect to module outputs since no inputs require gradients. See https://docs.pytorch.org/docs/main/generated/torch.nn.Module.html#torch.nn.Module.register_full_backward_hook for more details.
[trinity] Epoch 1/200 - Loss: 1.5105, Val Acc: 19.23%, Head: 24.04%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 2/200 - Loss: 1.2469, Val Acc: 24.98%, Head: 31.23%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.854
[trinity] Epoch 3/200 - Loss: 1.1420, Val Acc: 26.51%, Head: 33.14%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.916
[trinity] Epoch 4/200 - Loss: 1.0547, Val Acc: 23.67%, Head: 29.59%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.926
[trinity] Epoch 5/200 - Loss: 1.0218, Val Acc: 28.49%, Head: 35.61%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.933
[trinity] Epoch 6/200 - Loss: 0.9853, Val Acc: 26.41%, Head: 33.01%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.943
[trinity] Epoch 7/200 - Loss: 0.9306, Val Acc: 28.97%, Head: 36.21%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.940
[trinity] Epoch 8/200 - Loss: 0.9049, Val Acc: 30.63%, Head: 38.29%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.951
[trinity] Epoch 9/200 - Loss: 0.8632, Val Acc: 25.72%, Head: 32.15%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.952
[trinity] Epoch 10/200 - Loss: 0.8502, Val Acc: 31.93%, Head: 39.90%, Med: 0.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.952
[trinity] Epoch 11/200 - Loss: 0.8309, Val Acc: 34.20%, Head: 42.74%, Med: 0.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.952
[trinity] Epoch 12/200 - Loss: 0.8199, Val Acc: 28.24%, Head: 35.29%, Med: 0.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.960
[trinity] Epoch 13/200 - Loss: 0.7932, Val Acc: 36.02%, Head: 45.02%, Med: 0.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.954
[trinity] Epoch 14/200 - Loss: 0.7869, Val Acc: 34.82%, Head: 43.45%, Med: 0.30%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.955
[trinity] Epoch 15/200 - Loss: 0.7629, Val Acc: 35.80%, Head: 44.42%, Med: 1.30%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.954
[trinity] Epoch 16/200 - Loss: 0.7499, Val Acc: 34.52%, Head: 42.98%, Med: 0.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.953
[trinity] Epoch 17/200 - Loss: 0.7555, Val Acc: 40.27%, Head: 49.65%, Med: 2.75%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.957
[trinity] Epoch 18/200 - Loss: 0.7165, Val Acc: 39.28%, Head: 45.71%, Med: 13.55%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.948
[trinity] Epoch 19/200 - Loss: 0.7225, Val Acc: 39.03%, Head: 48.49%, Med: 1.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.953
[trinity] Epoch 20/200 - Loss: 0.6949, Val Acc: 34.99%, Head: 43.39%, Med: 1.40%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.953
[trinity] Epoch 21/200 - Loss: 0.6841, Val Acc: 37.14%, Head: 45.17%, Med: 5.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.951
[trinity] Epoch 22/200 - Loss: 0.6728, Val Acc: 38.81%, Head: 47.55%, Med: 3.85%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.950
[trinity] Epoch 23/200 - Loss: 0.6671, Val Acc: 39.34%, Head: 48.00%, Med: 4.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.952
[trinity] Epoch 24/200 - Loss: 0.6480, Val Acc: 42.10%, Head: 50.11%, Med: 10.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.956
[trinity] Epoch 25/200 - Loss: 0.6414, Val Acc: 41.43%, Head: 50.02%, Med: 7.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.956
[trinity] Epoch 26/200 - Loss: 0.6321, Val Acc: 43.90%, Head: 54.08%, Med: 3.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.955
[trinity] Epoch 27/200 - Loss: 0.6102, Val Acc: 39.88%, Head: 48.48%, Med: 5.50%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.953
[trinity] Epoch 28/200 - Loss: 0.6092, Val Acc: 44.19%, Head: 52.41%, Med: 11.30%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.960
[trinity] Epoch 29/200 - Loss: 0.5911, Val Acc: 40.79%, Head: 47.84%, Med: 12.60%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.953
[trinity] Epoch 30/200 - Loss: 0.5873, Val Acc: 40.66%, Head: 49.42%, Med: 5.60%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.958
[trinity] Epoch 31/200 - Loss: 0.5609, Val Acc: 41.27%, Head: 50.06%, Med: 6.10%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.955
[trinity] Epoch 32/200 - Loss: 0.5669, Val Acc: 45.45%, Head: 54.71%, Med: 8.40%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.964
[trinity] Epoch 33/200 - Loss: 0.5375, Val Acc: 41.46%, Head: 50.10%, Med: 6.90%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.962
[trinity] Epoch 34/200 - Loss: 0.5228, Val Acc: 43.73%, Head: 51.80%, Med: 11.45%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 0/0, graft_scale: 0.959
[trinity] Epoch 35/200 - Loss: 0.5098, Val Acc: 46.79%, Head: 56.76%, Med: 6.90%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.963
[trinity] Epoch 36/200 - Loss: 0.5040, Val Acc: 43.67%, Head: 52.83%, Med: 7.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.968
[trinity] Epoch 37/200 - Loss: 0.4840, Val Acc: 45.61%, Head: 54.12%, Med: 11.55%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.962
[trinity] Epoch 38/200 - Loss: 0.4712, Val Acc: 45.23%, Head: 53.48%, Med: 12.25%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.966
[trinity] Epoch 39/200 - Loss: 0.4615, Val Acc: 45.64%, Head: 54.41%, Med: 10.55%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.969
[trinity] Epoch 40/200 - Loss: 0.4367, Val Acc: 46.56%, Head: 55.19%, Med: 12.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.966
[trinity] Epoch 41/200 - Loss: 0.4323, Val Acc: 45.36%, Head: 54.70%, Med: 8.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.970
[trinity] Epoch 42/200 - Loss: 0.4111, Val Acc: 44.15%, Head: 52.42%, Med: 11.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.971
[trinity] Epoch 43/200 - Loss: 0.3934, Val Acc: 43.06%, Head: 52.50%, Med: 5.30%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.967
[trinity] Epoch 44/200 - Loss: 0.3851, Val Acc: 47.91%, Head: 56.23%, Med: 14.65%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.973
[trinity] Epoch 45/200 - Loss: 0.3657, Val Acc: 45.88%, Head: 54.17%, Med: 12.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.972
[trinity] Epoch 46/200 - Loss: 0.3579, Val Acc: 44.48%, Head: 54.05%, Med: 6.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.976
[trinity] Epoch 47/200 - Loss: 0.3360, Val Acc: 44.67%, Head: 52.12%, Med: 14.85%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.974
[trinity] Epoch 48/200 - Loss: 0.3195, Val Acc: 44.78%, Head: 54.12%, Med: 7.40%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.975
[trinity] Epoch 49/200 - Loss: 0.3052, Val Acc: 48.34%, Head: 57.12%, Med: 13.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.975
[trinity] Epoch 50/200 - Loss: 0.2955, Val Acc: 46.57%, Head: 55.09%, Med: 12.50%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.977
[trinity] Epoch 51/200 - Loss: 0.2784, Val Acc: 45.82%, Head: 54.76%, Med: 10.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.979
[trinity] Epoch 52/200 - Loss: 0.2710, Val Acc: 48.23%, Head: 56.81%, Med: 13.90%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.981
[trinity] Epoch 53/200 - Loss: 0.2599, Val Acc: 45.45%, Head: 55.39%, Med: 5.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.978
[trinity] Epoch 54/200 - Loss: 0.2556, Val Acc: 48.41%, Head: 56.54%, Med: 15.90%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.982
[trinity] Epoch 55/200 - Loss: 0.2309, Val Acc: 48.25%, Head: 56.38%, Med: 15.75%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.982
[trinity] Epoch 56/200 - Loss: 0.2188, Val Acc: 46.66%, Head: 55.51%, Med: 11.25%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.980
[trinity] Epoch 57/200 - Loss: 0.2116, Val Acc: 44.30%, Head: 53.64%, Med: 6.95%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.983
[trinity] Epoch 58/200 - Loss: 0.1985, Val Acc: 45.23%, Head: 53.62%, Med: 11.65%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.980
[trinity] Epoch 59/200 - Loss: 0.1986, Val Acc: 45.88%, Head: 55.54%, Med: 7.25%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.983
[trinity] Epoch 60/200 - Loss: 0.1838, Val Acc: 47.33%, Head: 56.12%, Med: 12.15%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.987
[trinity] Epoch 61/200 - Loss: 0.1729, Val Acc: 46.49%, Head: 54.84%, Med: 13.10%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.985
[trinity] Epoch 62/200 - Loss: 0.1665, Val Acc: 42.98%, Head: 51.31%, Med: 9.65%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.986
[trinity] Epoch 63/200 - Loss: 0.1718, Val Acc: 46.27%, Head: 55.50%, Med: 9.35%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.984
[trinity] Epoch 64/200 - Loss: 0.1608, Val Acc: 45.08%, Head: 53.45%, Med: 11.60%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.987
[trinity] Epoch 65/200 - Loss: 0.1410, Val Acc: 48.64%, Head: 57.16%, Med: 14.55%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.987
[trinity] Epoch 66/200 - Loss: 0.1364, Val Acc: 45.79%, Head: 54.44%, Med: 11.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.987
[trinity] Epoch 67/200 - Loss: 0.1345, Val Acc: 47.72%, Head: 56.73%, Med: 11.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 0/0, graft_scale: 0.985
[trinity] Epoch 68/200 - Loss: 0.1214, Val Acc: 49.08%, Head: 57.12%, Med: 16.90%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.990
[trinity] Epoch 69/200 - Loss: 0.1205, Val Acc: 44.99%, Head: 52.38%, Med: 15.45%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.992
[trinity] Epoch 70/200 - Loss: 0.1135, Val Acc: 46.23%, Head: 55.42%, Med: 9.45%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.988
[trinity] Epoch 71/200 - Loss: 0.1043, Val Acc: 47.97%, Head: 54.66%, Med: 21.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.990
[trinity] Epoch 72/200 - Loss: 0.1016, Val Acc: 45.34%, Head: 54.10%, Med: 10.30%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 73/200 - Loss: 0.0999, Val Acc: 47.19%, Head: 55.46%, Med: 14.10%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.989
[trinity] Epoch 74/200 - Loss: 0.0939, Val Acc: 46.12%, Head: 54.19%, Med: 13.85%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 75/200 - Loss: 0.0973, Val Acc: 45.31%, Head: 52.90%, Med: 14.95%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 76/200 - Loss: 0.0893, Val Acc: 46.36%, Head: 53.99%, Med: 15.85%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 77/200 - Loss: 0.0860, Val Acc: 48.38%, Head: 56.67%, Med: 15.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.989
[trinity] Epoch 78/200 - Loss: 0.0833, Val Acc: 45.17%, Head: 52.59%, Med: 15.50%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.992
[trinity] Epoch 79/200 - Loss: 0.0782, Val Acc: 44.59%, Head: 53.51%, Med: 8.90%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 80/200 - Loss: 0.0802, Val Acc: 45.00%, Head: 53.86%, Med: 9.55%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 81/200 - Loss: 0.0772, Val Acc: 45.23%, Head: 54.66%, Med: 7.50%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.997
[trinity] Epoch 82/200 - Loss: 0.0684, Val Acc: 47.13%, Head: 55.36%, Med: 14.20%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 83/200 - Loss: 0.0736, Val Acc: 47.03%, Head: 55.58%, Med: 12.85%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.994
[trinity] Epoch 84/200 - Loss: 0.0620, Val Acc: 46.96%, Head: 55.11%, Med: 14.35%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.989
[trinity] Epoch 85/200 - Loss: 0.0647, Val Acc: 44.70%, Head: 52.84%, Med: 12.15%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.990
[trinity] Epoch 86/200 - Loss: 0.0612, Val Acc: 46.89%, Head: 56.38%, Med: 8.95%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.998
[trinity] Epoch 87/200 - Loss: 0.0564, Val Acc: 46.08%, Head: 54.19%, Med: 13.65%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 88/200 - Loss: 0.0582, Val Acc: 47.61%, Head: 56.10%, Med: 13.65%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.992
[trinity] Epoch 89/200 - Loss: 0.0504, Val Acc: 47.00%, Head: 55.33%, Med: 13.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.993
[trinity] Epoch 90/200 - Loss: 0.0582, Val Acc: 47.15%, Head: 54.99%, Med: 15.80%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 91/200 - Loss: 0.0555, Val Acc: 47.26%, Head: 55.38%, Med: 14.80%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.999
[trinity] Epoch 92/200 - Loss: 0.0458, Val Acc: 46.24%, Head: 55.23%, Med: 10.30%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 93/200 - Loss: 0.0464, Val Acc: 46.37%, Head: 54.98%, Med: 11.95%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 94/200 - Loss: 0.0447, Val Acc: 47.32%, Head: 56.98%, Med: 8.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 95/200 - Loss: 0.0425, Val Acc: 45.35%, Head: 55.12%, Med: 6.25%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.994
[trinity] Epoch 96/200 - Loss: 0.0427, Val Acc: 47.75%, Head: 56.44%, Med: 13.00%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.991
[trinity] Epoch 97/200 - Loss: 0.0385, Val Acc: 46.08%, Head: 55.08%, Med: 10.10%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.998
[trinity] Epoch 98/200 - Loss: 0.0371, Val Acc: 46.07%, Head: 54.41%, Med: 12.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 99/200 - Loss: 0.0374, Val Acc: 46.39%, Head: 56.00%, Med: 7.95%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 100/200 - Loss: 0.0355, Val Acc: 47.16%, Head: 56.33%, Med: 10.50%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.996
[trinity] Epoch 101/200 - Loss: 0.0413, Val Acc: 45.55%, Head: 55.42%, Med: 6.05%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 0/0, graft_scale: 1.000
[trinity] Epoch 102/200 - Loss: 0.0361, Val Acc: 47.87%, Head: 56.02%, Med: 15.25%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.999
[trinity] Epoch 103/200 - Loss: 0.0315, Val Acc: 45.25%, Head: 54.39%, Med: 8.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.995
[trinity] Epoch 104/200 - Loss: 0.0285, Val Acc: 47.06%, Head: 55.90%, Med: 11.70%, Tail: 0.00% | SO: 38/38, rho: 1.000, nu: 0.000, escape: 0, kfac_inv: 38/38, graft_scale: 0.994
